Unnamed: 0,RecordID,RID,Squib,ReactionOrder,Pre-Exp Factor Coeff,Pre-Exp Factor Power,Activation Energy,Reactant 1,Reactant 2,Reactant 3,Product 1,Product 2,Product 3,Temperature,Reaction Order
19174,27006.0,11284.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=2740D5E1B85E6E06532B8C99A16ECA70?id=1965SHE/GUN2323-2328:1,2.0,5,1,,(CH2=CH)2Hg,C2H3,,['C=CC=C'],C2H3,[None],"323
 
K",2.0
19177,27015.0,11291.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6E75AB69878FFF14DD3F5A150824CB43?id=2007PEE/BOU1618-1631:51,2.0,1.48,-10,,CH2=C(CH3)CH=CHCH3,(.)OH,,[None],,,"298
 
K",2.0
19179,27019.0,11295.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=BC6593BCFDE5BDF2B830AAF5F57B5BBE?id=1969FLO/JON2805-2812:1,1.0,1.86,8,-116403,['C(=C/C)/[2H]'],,,['C(=C\\C)/[2H]'],,,671,1.0
19180,27020.0,11295.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=BC6593BCFDE5BDF2B830AAF5F57B5BBE?id=1969FLO/JON2805-2812:2,1.0,1.45,13,-256086,['C(=C/C)/[2H]'],,,['C(=C\\C)/[2H]'],,,733,1.0
19184,27034.0,11302.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=CDE1992477D58D0A22DF4A7EC02BA942?id=1985AUN/DAV2210:1,1.0,1.58,11,-198716,(CH3)2Si(CH2CH=CH2)2,,,CH3CH=CH2,['C[Si]1(C=CC1)C'],,772,1.0
19191,27048.0,11311.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B3935372ADF199DAF9FEB01E64B78027?id=1990BLI/FRE3294-3297:4,2.0,4.9,-12,9312,(CH3)2SiH2,[None],,[None],,,341,2.0
19223,27093.0,11340.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FB2BB462BDE89D432B0C28439B129D01?id=2007ALE/GAO3970-3976:2,2.0,6.2,-12,-22800,['C1(=C(C(=C(C(=C1[2H])[2H])[2H])[2H])[2H])[2H]'],[None],,DCl,[None],,635,2.0
19224,27097.0,11342.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=AE860F9C7A87F7F701C3F10CF3C7A962?id=1997MEB/LIN3189-3196:5,2.0,2.97,-11,-21119,['C1(=C(C(=C(C(=C1[2H])[2H])[2H])[2H])[2H])[2H]'],D,,[None],,,300,2.0
19227,27101.0,11345.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=36A4EA7EA84C5CE65A1D38072FF82284?id=1984RAO/SKI5990:3,2.0,6.64,-11,-17544,['C1(=C(C(=C(C(=C1[2H])[2H])[2H])[2H])[2H])[2H]'],H(.),,[None],,,300,2.0
19228,27102.0,11345.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=36A4EA7EA84C5CE65A1D38072FF82284?id=1975KNU/BUH229-243:7,2.0,5.65,-14,,['C1(=C(C(=C(C(=C1[2H])[2H])[2H])[2H])[2H])[2H]'],H(.),,[None],,,"303
 
K",2.0
19229,27112.0,11351.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FFBA7E053028FFFB4B35225C8C748176?id=1981TUL/RAV2262:5,2.0,1.3,-11,-19123,['C1(=C(C(=C(C(=C1[2H])[2H])[2H])[2H])[2H])[2H]'],(.)OH,,HDO,[None],,630,2.0
19230,27117.0,11354.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=8A41BD59594A9DF3278B4B7C90A0BB77?id=1988FAH/STE4951:31,2.0,9.79,-1,,['C1(=C(C(=C(C(=C1[2H])[2H])[2H])[2H])[2H])[2H]'],[None],,['C1(=CC=CC=C1)[2H]'],[None],,"723
 
K",2.0
19231,27118.0,11355.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=546186A6C7C9D49CE5645F094B3EEED1?id=1988RAO/SKI2442:5,1.0,1.7,15,-448981,['C1(=C(C(=C(C(=C1[2H])[2H])[2H])[2H])[2H])[2H]'],,,D,[None],,1450,1.0
19232,27119.0,11355.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=546186A6C7C9D49CE5645F094B3EEED1?id=1985KER/WU789:4,1.0,9.71,12,-364174,['C1(=C(C(=C(C(=C1[2H])[2H])[2H])[2H])[2H])[2H]'],,,D,[None],,1500,1.0
19233,27120.0,11355.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=546186A6C7C9D49CE5645F094B3EEED1?id=1984RAO/SKI5990:2,1.0,4.6,13,-397432,['C1(=C(C(=C(C(=C1[2H])[2H])[2H])[2H])[2H])[2H]'],,,D,[None],,1630,1.0
19236,27123.0,11358.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DE1C05FF19E78FFB01CE2A5DF626A088?id=1965GRI756-763:2,1.0,5.77,11,-161301,['C1=CCC=CCCC1'],,,['C12C=CCCCC2C1'],,,468,1.0
19241,27139.0,11368.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=749B89BCAAB43D58D39F70AD5858EE03?id=1956PRI267-270:9,1.0,1.5,13,-143840,[None],,,2-C3H7,[None],,473,1.0
19242,27140.0,11369.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=2A1B59792973E5F78AA3D1D5638DE5FE?id=1963BIL/GOW690-697:2,1.0,1,11,-113077,[None],,,2-C3H7,2-C3H7,[None],443,1.0
19243,27141.0,11369.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=2A1B59792973E5F78AA3D1D5638DE5FE?id=1963BIL/GOW690-697:3,1.0,2.51,16,-170447,[None],,,2-C3H7,2-C3H7,[None],513,1.0
19244,27142.0,11369.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=2A1B59792973E5F78AA3D1D5638DE5FE?id=1962BIL/GOW24:1,1.0,1,11,-113077,[None],,,2-C3H7,2-C3H7,[None],443,1.0
19245,27143.0,11369.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=2A1B59792973E5F78AA3D1D5638DE5FE?id=1962BIL/GOW24:2,1.0,5.01,16,-168784,[None],,,2-C3H7,2-C3H7,[None],513,1.0
19246,27144.0,11369.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=2A1B59792973E5F78AA3D1D5638DE5FE?id=1953CHI/GOW1451-1458:1,1.0,4.27,15,-164627,[None],,,2-C3H7,2-C3H7,[None],501,1.0
19247,27145.0,11369.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=2A1B59792973E5F78AA3D1D5638DE5FE?id=1956PRI267-270:8,1.0,1.6,15,-160469,[None],,,2-C3H7,2-C3H7,[None],473,1.0
19258,27164.0,11377.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=10139D8A8F78A69ED89990F23C0BA06F?id=1996NGU/SEN10956-10966:8,2.0,5.51,-12,,C2D2,SiH2,,['[SiH2]1C(=C1[2H])[2H]'],,,"500
 
K",2.0
19259,27165.0,11377.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=10139D8A8F78A69ED89990F23C0BA06F?id=1995NGU/SEN513-520:9,2.0,4.52,-10,-4240,C2D2,SiH2,,['[SiH2]1C(=C1[2H])[2H]'],,,100,2.0
19268,27175.0,11382.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7FFC532ED0D48383CB77C03DAE05E99B?id=1976KEI/LYN825:3,2.0,1.74,-14,,C2D2,H(.),,[None],,,"298
 
K",2.0
19269,27179.0,11386.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=74CFE3803026FDB62F604D905EC023B2?id=1989LIU/JON687-691:5,2.0,8.5,-12,-5853,C2D2,(.)OH,,[None],,,298,2.0
19293,27219.0,11413.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F4E9AC7CCA1B9011C31560D9D1BF183A?id=1984RIC/TRE1505-1518:8,3.0,1.38,-33,-38080,['Cl[SiH](C)C'],(.)CCl3,,CHCl3,[None],,377,3.0
19294,27222.0,11416.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=45B3E61AACFB0AC111C1E536025E9DDC?id=1981ROB/BAR2378:3,1.0,3.16,15,-269389,[None],,,[None],[None],,918,1.0
19306,27238.0,11430.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=D23108CC1002B6852E6BB6032D3AC01A?id=1965ELL/FRE345-350:5,1.0,1,14,-228648,['CC(=CC1CC1)C'],,,['CC1(C=CCC1)C'],,,623,1.0
19321,27267.0,11456.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FFA3C94324D75B1EAE29600318407C1E?id=2003BAL/BUR10069-10073:4,1.0,5,-4,,['C(C)C(C=C)CC=C'],,,['C=CCC\\C=C/CC'],,,548,1.0
19322,27268.0,11457.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=920B9B14934EFB7806BC71D7AA184D09?id=2003BAL/BUR10069-10073:5,1.0,1.12,-3,,['C(C)C(C=C)CC=C'],,,['C=CCC\\C=C\\CC'],,,548,1.0
19335,27286.0,11468.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4251FDCA300B66D7795EEE55FD4535D2?id=2004SUL/SUM4296-4309:7,2.0,8.27,-16,-3515,['CP(O)(O)=O'],(.)OH,,[None],,,300,2.0
19343,27294.0,11476.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=161742E79536A087408293DAA9984EF6?id=1990BLI/FRE3294-3297:3,2.0,7.26,-13,15631,(CH3)3SiH,[None],,['C[Si]([SiH2]C1=CC=CC=C1)(C)C'],,,364,2.0
19369,27333.0,11493.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F6974C2C1002DD7626ABE412602B25DF?id=2009ZHA/ZHA236-242:3,2.0,7.64,-16,-121318,(CH3)3SiH,SiH3,,H(.),['C[Si]([SiH3])(C)C'],,200,2.0
19401,27372.0,11514.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=2464E2D555EB2622143520376CA58F99?id=1990BLI/FRE3294-3297:2,2.0,2.51,-12,12472,CH3SiH3,[None],,[None],,,365,2.0
19445,27427.0,11541.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=5390D71E307B41A03165833DB4D55752?id=1965SMI/YAT434-438:4,1.0,2.25,-2,,['C(C)(=O)OC(C1=CC=C(C=C1)OC)C'],,,CH3C(O)OH,['C(=C)C1=CC=C(C=C1)OC'],,"642
 
K",1.0
19446,27428.0,11541.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=5390D71E307B41A03165833DB4D55752?id=1962TAY/SMI4817-4824:8,1.0,1.39,12,-169615,['C(C)(=O)OC(C1=CC=C(C=C1)OC)C'],,,CH3C(O)OH,['C(=C)C1=CC=C(C=C1)OC'],,571,1.0
19447,27430.0,11542.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=25A46EEF82273276ABAA88185E618EA4?id=1975TAY1025-1029:10,1.0,3.16,13,-180424,['CC(C)OC(O)=O'],,,CH3CH=CH2,['C1(=CC=CC=C1)OC(O)=O'],,557,1.0
19450,27433.0,11545.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=3D927B3640A1070ACD3E75318B2AD9F2?id=1990ALA/ALB2903-2910:2,1.0,2.19,12,-153818,['CC(C)(C)OC(=O)C=1SC=CC1'],,,['C=C(C)C'],['S1C(=CC=C1)C(=O)O'],,550,1.0
19454,27438.0,11548.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4D42388A1F2D132D7DF7FF4E802894A8?id=2009POK/DEN343-353:36,1.0,4.02,13,-244200,(C6H5)CH=CHCH2CH2OH,,,H2O,[None],,"650
 
K",1.0
19455,27439.0,11549.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=BB7F3DC6A91064C9CB25D00A4A82A1E3?id=1965SMI/YAT7242-7256:4,1.0,1.33,11,-178761,(C6H5)CH=CHCH2CH2OH,,,CH2O,[None],,661,1.0
19456,27440.0,11550.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=EE6CC6A2CD8772470879543E83316132?id=2009POK/DEN343-353:30,1.0,2.61,11,-182400,(C6H5)CH=CHCH2CH2OH,,,CH2O,['C1(=CC=CC=C1)CC=C'],,"650
 
K",1.0
19457,27441.0,11551.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=E176BC70F0E814505D25E483B9709F7C?id=1992MAR/ASC631-638:1,1.0,1.55,14,-233637,['CC(C)(C)NC1=CC=CC=C1'],,,['NC1=CC=CC=C1'],['C=C(C)C'],,783,1.0
19461,27448.0,11557.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=2AEB02997BC1C218742386A99F2F5EA8?id=1980BAR/STE2141:4,1.0,1,15,-298490,['C(C)C1=CC(=CC(=C1)C)C'],,,(.)CH3,[None],,1070,1.0
19466,27453.0,11562.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=A97CF1A4EBA9F649065C50784D93263B?id=1967HER/GRA526-529:1,1.0,5.25,13,-161301,[None],,,['C1=CC=CC1'],['C1=CC=CC1'],,473,1.0
19468,27455.0,11564.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=9F2E095A35178F3B7134C0303BD97149?id=2010ROS/DOM743-750:1,1.0,6.6,13,-193900,['COC1(CCCCC1)OC'],,,CH3OH,['COC1=CCCCC1'],,583,1.0
19469,27456.0,11564.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=9F2E095A35178F3B7134C0303BD97149?id=2010ROS/DOM743-750:2,1.0,5.01,14,-195200,['COC1(CCCCC1)OC'],,,CH3OH,['COC1=CCCCC1'],,613,1.0
19470,27460.0,11567.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=D70597F879010A09DA4FA1B1617B8F68?id=1988CHU/MAR145:3,1.0,4.79,12,-179593,['C(C)(=O)OC1CCCC1'],,,CH3C(O)OH,['C1=CCCC1'],,563,1.0
19471,27461.0,11567.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=D70597F879010A09DA4FA1B1617B8F68?id=1972TIN/KOO3:7,1.0,1.58,12,-172941,['C(C)(=O)OC1CCCC1'],,,CH3C(O)OH,['C1=CCCC1'],,588,1.0
19481,27476.0,11574.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7FC50FDBADE9E748889D06050881CF6B?id=1995KAL/AFR8142-8146:4,1.0,6.31,13,-228648,['C/1=C/CCCCCC1'],,,['C=CCCCCC=C'],,,610,1.0
19482,27477.0,11575.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C3BDCA99907656B91EF5FC3832FB56A0?id=1995KAL/AFR8142-8146:3,1.0,1.58,15,-269389,['C/1=C/CCCCCC1'],,,['C(=C)C1CCCCC1'],,,645,1.0
19483,27482.0,11578.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=12840580DB765A69C5119805447A4E9E?id=1965GRI756-763:1,1.0,2.14,13,-161301,['C12C=CCCCC2C1'],,,['C1=CCC=CCCC1'],,,468,1.0
19484,27490.0,11581.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=CFDF4CB86C0F4387ECEF77BAB5BC48E9?id=2007PEE/BOU1618-1631:44,2.0,6.02,-11,,['C12C=CC(CC1)CC2'],(.)OH,,[None],,,"298
 
K",2.0
19485,27493.0,11583.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4B219291A22C740FF9B4561D230DB9C0?id=1980HUY/RIG253:2,1.0,1.32,15,-239457,['C12C=CC(CC1)CC2'],,,C2H4,['C1=CC=CCC1'],,548,1.0
19486,27494.0,11583.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4B219291A22C740FF9B4561D230DB9C0?id=1971COC/FRE1661:1,1.0,2.88,15,-244445,['C12C=CC(CC1)CC2'],,,C2H4,['C1=CC=CCC1'],,649,1.0
19489,27498.0,11586.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=9A81E455C9342388F014BA7EB2882AD3?id=1989BRO/KIN251-266:9,1.0,2.51,13,-246940,['C1(CCCCC1)C#C'],,,['C(=C)=C1CCCCC1'],,,861,1.0
19495,27508.0,11595.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F34CE7BFC037BE3EA20D6A59C59F33B2?id=1969CAD/TIL1370-1372:6,2.0,5.2,-1,10643,['ClC1CCCC1'],[None],,[None],[None],,353,2.0
19505,27551.0,11605.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=64CFEECBF980D7E54E1FE5B2EED8A488?id=1976CRA/LUT3364:2,1.0,2,14,-212019,['C(=C)C1OC1'],,,['O1CCC=C1'],,,566,1.0
19506,27553.0,11607.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=02C4535AF97E90FD338E1D116210CA98?id=1960FLO/FRE122-131:5,1.0,1.78,15,-248603,['C[C@H]1[C@H](C1)C'],,,['C[C@H]1[C@@H](C1)C'],,,653,1.0
19539,27642.0,11651.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=1C06743865B896484FBA296EA989312A?id=2012MOR/LEZ3729-3738:4,1.0,2.51,13,-326100,ClCH2CH2CH=CH2,,,['ClCC=CC'],,,713,1.0
19554,27660.0,11661.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7DD02F151CAE14AA393679193D47F91B?id=2007PEE/BOU1618-1631:52,2.0,1.4,-10,,(CH3)2C=CHCH=CH2,(.)OH,,[None],,,"298
 
K",2.0
19563,27683.0,11674.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F88EB7399C9DB9E38F1BC4DE34DD9290?id=1982MCE/TAY1179:3,1.0,1.48,12,-163795,t-C4H9OCH=CH2,,,CH3CHO,['C=C(C)C'],,595,1.0
19564,27684.0,11674.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F88EB7399C9DB9E38F1BC4DE34DD9290?id=1979ROS/GOL715:2,1.0,1,12,-160469,t-C4H9OCH=CH2,,,CH3CHO,['C=C(C)C'],,625,1.0
19565,27685.0,11674.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F88EB7399C9DB9E38F1BC4DE34DD9290?id=1968BAM/EMO332-333:2,1.0,7.24,10,-151323,t-C4H9OCH=CH2,,,CH3CHO,['C=C(C)C'],,548,1.0
19571,27697.0,11680.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=696486431BC49786D5B9B17BA5720B46?id=1968GRA/HER1568:7,2.0,1.02,-13,-42487,C2H5OD,CD3,,CD4,[None],,403,2.0
19572,27698.0,11680.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=696486431BC49786D5B9B17BA5720B46?id=2004XU/PAR6593-6599:19,2.0,7.04,-51,-44291,C2H5OD,CD3,,CD4,[None],,300,2.0
19573,27699.0,11680.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=696486431BC49786D5B9B17BA5720B46?id=2004XU/PAR6593-6599:20,2.0,1.26,-39,32011,C2H5OD,CD3,,CD4,[None],,600,2.0
19603,27781.0,11735.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=E8D7091BB6B3405A48046C379B325897?id=2004DEB/LOR10302-10310:3,2.0,6.61,-14,-39330,['CC=1C2=CC=CC=C2C=2C=CC=CC2C1'],(.)CH3,,[None],,,"300
 
K",2.0
19604,27782.0,11736.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=17841D97C2449972826F24D6D393BC30?id=2004DEB/LOR10302-10310:1,2.0,,,-243927,['CC=1C2=CC=CC=C2C=2C=CC=CC2C1'],['CC=1C2=CC=CC=C2C=2C=CC=CC2C1'],,[None],[None],,"300
 
K",2.0
19608,27801.0,11749.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=223174A2E004F28E4454CBDB70224043?id=1991CHE/BYK143-146:1,1.0,1.5,-2,,[None],,,['C=CC=C'],[None],,"823
 
K",1.0
19645,27873.0,11793.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=CAC27BC24E1CE128AD8C1EFBA520AF64?id=1975AMI/TAY1802-1803:4,1.0,5.15,10,-158806,['COC1=CC=C(C(=O)OC(C)(C)C)C=C1'],,,['COC1=CC=C(C(=O)O)C=C1'],['C=C(C)C'],,570,1.0
19646,27874.0,11793.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=CAC27BC24E1CE128AD8C1EFBA520AF64?id=1975AMI/TAY1802-1803:5,1.0,8.41,-1,,['COC1=CC=C(C(=O)OC(C)(C)C)C=C1'],,,['COC1=CC=C(C(=O)O)C=C1'],['C=C(C)C'],,"585
 
K",1.0
19651,27885.0,11804.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C55669E84BC8E28C4CC51667D60CFE8D?id=1986ROB/STE3224-3229:4,1.0,2,15,-282692,['C1(=CC=CC=C1)C=CCC'],,,(.)CH3,[None],,1030,1.0
19652,27887.0,11806.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=E468F0E24CF28DA0C3EBC50B02A6C3EA?id=1966BRA/FRE1342-1343:2,1.0,1.95,14,-213682,['C1(CC1)C(=C)C1CC1'],,,['C1(CC1)C1=CCCC1'],,,615,1.0
19653,27889.0,11808.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F6CD77AD95EEC522969439F5749DFF83?id=1983JAS/FRI1312:1,1.0,5.75,13,-140515,['C1=CCC1'],,,['C=CC=C'],,,410,1.0
19654,27890.0,11808.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F6CD77AD95EEC522969439F5749DFF83?id=1966ELL/FRE895-909:1,1.0,1.22,13,-135526,['C1=CCC1'],,,['C=CC=C'],,,415,1.0
19655,27891.0,11808.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F6CD77AD95EEC522969439F5749DFF83?id=1965CAR/WAL1073-1075:1,1.0,1.1,13,-134694,['C1=CCC1'],,,['C=CC=C'],,,403,1.0
19656,27892.0,11808.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F6CD77AD95EEC522969439F5749DFF83?id=1963HAU/WAL1328-1333:1,1.0,1.8,13,-137189,['C1=CCC1'],,,['C=CC=C'],,,403,1.0
19657,27893.0,11808.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F6CD77AD95EEC522969439F5749DFF83?id=1958COO/WAL4220-4224:1,1.0,1.2,13,-136357,['C1=CCC1'],,,['C=CC=C'],,,403,1.0
19658,27896.0,11808.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F6CD77AD95EEC522969439F5749DFF83?id=1992MEL/MIL621-628:6,1.0,2.51,13,-138020,['C1=CCC1'],,,['C=CC=C'],,,400,1.0
19670,27923.0,11826.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DBDA51EA7CEDCC8751DD09AFBFFD86F1?id=1981GRI/SCH3197:1,1.0,2.77,13,-190401,(E)-CH2=CHCH=CHCH=CH2,,,['C1=CC=CCC1'],,,555,1.0
19671,27924.0,11826.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DBDA51EA7CEDCC8751DD09AFBFFD86F1?id=1973DOE/BEA2231:1,1.0,7.94,12,-185413,(E)-CH2=CHCH=CHCH=CH2,,,['C1=CC=CCC1'],,,533,1.0
19672,27925.0,11826.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DBDA51EA7CEDCC8751DD09AFBFFD86F1?id=1973DOE/BEA2231:2,1.0,8.13,12,-185413,(E)-CH2=CHCH=CHCH=CH2,,,['C1=CC=CCC1'],,,533,1.0
19763,28077.0,11882.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=51ADEB879D3E2EB4CCF03E6BC437AA3D?id=1989CLA/DAM2031-2033:2,1.0,3.16,12,-222828,[None],,,[None],,,766,1.0
19764,28078.0,11883.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7DF277CB22C47FF3B89E4D6E9315A5C4?id=1988FAH/STE4951:30,2.0,3.26,1,,['CC=1C2=CC=CC=C2C=C2C=CC=CC12'],[None],,['CC1=CC=CC=C1'],[None],,"723
 
K",2.0
19765,28079.0,11884.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=276C4F5217F666BAEEAAF80CFC03E5C3?id=1988FAH/STE4951:29,2.0,1.16,1,,['CC=1C2=CC=CC=C2C=C2C=CC=CC12'],[None],,['C1=CC=CC=C1'],[None],,"723
 
K",2.0
19766,28080.0,11885.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=13EADA40C926C0131F22A53843E4F1A3?id=1986ROB/STE3224-3229:3,1.0,5.01,15,-275209,[None],,,(.)CH3,[None],,950,1.0
19767,28081.0,11886.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=407CA8BBAC3C8FDB121CE99FE66E9FEF?id=1970LEY/MAJ904:4,2.0,5.25,-12,-43069,['FC1=CC(C(C(C1(F)F)(F)F)(F)F)(F)F'],(.)CClF2,,[None],,,293,2.0
19768,28083.0,11888.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=37D357FBDA8ACB23B1408B28E8F00B31?id=1972KER/PARB:240,2.0,1.05,-13,-30098,['FC1(C=CC(C(C1(F)F)(F)F)(F)F)F'],(.)CClF2,,[None],,,294,2.0
19769,28084.0,11888.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=37D357FBDA8ACB23B1408B28E8F00B31?id=1970LEY/MAJ904:3,2.0,1.32,-14,-23447,['FC1(C=CC(C(C1(F)F)(F)F)(F)F)F'],(.)CClF2,,[None],,,294,2.0
19770,28086.0,11890.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FC89C7BF7E91024030C6C6147F7A58B8?id=1990ALA/ALB2903-2910:1,1.0,3.47,12,-159638,['CC(C)(C)OC(C1=CC=CC=C1)=O'],,,['C(C1=CC=CC=C1)(=O)O'],['C=C(C)C'],,559,1.0
19771,28087.0,11890.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FC89C7BF7E91024030C6C6147F7A58B8?id=1975TAY1025-1029:8,1.0,2,13,-164627,['CC(C)(C)OC(C1=CC=CC=C1)=O'],,,['C(C1=CC=CC=C1)(=O)O'],['C=C(C)C'],,544,1.0
19772,28088.0,11890.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FC89C7BF7E91024030C6C6147F7A58B8?id=1975AMI/TAY1802-1803:3,1.0,1.91,11,-164627,['CC(C)(C)OC(C1=CC=CC=C1)=O'],,,['C(C1=CC=CC=C1)(=O)O'],['C=C(C)C'],,571,1.0
19773,28091.0,11892.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=48EB49E88FA0959C590BE9C6A02CD537?id=1988CHU/MAR145:2,1.0,6.46,12,-177098,['C(C)(=O)OC1CCCCCCC1'],,,CH3C(O)OH,['C/1=C/CCCCCC1'],,553,1.0
19774,28093.0,11894.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=D3B58C48FBBEE09C680CEA21EFC8ABDD?id=1989CLA/DAM2031-2033:1,1.0,1.26,12,-213682,['ClC[Si](C)(C)C1=CC=C(C=C1)F'],,,[None],,,798,1.0
19776,28097.0,11897.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=5B9886C9E5864A0DE0C7E04F8D9BC7E1?id=1986ROB/STE3224-3229:2,1.0,1,16,-292669,['CC1C=CC2=CC=CC=C12'],,,(.)CH3,[None],,1030,1.0
19778,28103.0,11903.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=95EE8C909DEA1AFE5ADBB597898A04FF?id=1964ZUP/WAL173-176:1,1.0,7,14,-239457,['COC(=O)C1CCC1'],,,C2H4,['C(C=C)(=O)OC'],,653,1.0
19783,28109.0,11909.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=3F0647C1F80DD78F8CF4B9CABE48F628?id=1973COC/EGG199:2,1.0,7.76,13,-231142,['C1(CC1)C(C)=O'],,,['CC=1OCCC1'],,,672,1.0
